Customer_ID,Gender,Age,Country,Subscription_Plan,Monthly_Charges,Account_Age_Months,Watch_Hours_Per_Month,Favorite_Genre,Devices_Used,Profiles_Created,Downloads_Per_Month,Support_Tickets,Payment_Failures,Last_Login_Days_Ago,Satisfaction_Score,Auto_Renewal,Churn,Age_Category
CUST17287,Male,18 ,Japan,Standard,499,65,3,Horror,4,4,2,5,1,7,6,Yes,No,Young
CUST17288,Male,57 ,UK,Standard,499,41,34,Sci-Fi,2,4,6,6,3,49,7,No,Yes,Senior
CUST17289,Female,55 ,UK,Standard,499,46,62,Sci-Fi,5,1,33,7,2,91,10,No,No,Middle Aged
CUST17290,Male,70 ,UK,Standard,499,9,48,Thriller,2,1,30,6,2,37,2,No,Yes,Senior
CUST17291,Female,20 ,Japan,Premium,649,29,23,Drama,3,5,13,1,1,95,1,Yes,Yes,Young
CUST17292,Female,31 ,South Korea,Standard,499,4,83,Documentary,4,1,49,7,2,85,4,Yes,Yes,Adult
CUST17293,Male,48 ,USA,Basic,199,60,14,Drama,3,2,4,2,5,90,2,No,Yes,Middle Aged
CUST17294,Female,57 ,Brazil,Basic,199,68,19,Romance,2,2,10,8,2,37,2,Yes,No,Senior
CUST17295,Male,40 ,UK,Standard,499,35,51,Thriller,1,2,12,4,0,23,4,No,Yes,Adult
CUST17296,Female,28 ,UK,Basic,199,21,40,Action,3,4,18,7,2,106,7,Yes,No,Adult
CUST17297,Female,56 ,Germany,Standard,499,17,47,Horror,3,5,49,3,2,95,3,Yes,Yes,Senior
CUST17298,Female,65 ,France,Premium,649,53,47,Horror,1,5,26,6,5,38,2,Yes,Yes,Senior
CUST17299,Male,49 ,India,Basic,199,21,35,Comedy,3,4,2,2,4,47,4,No,Yes,Middle Aged
CUST17300,Male,41 ,Australia,Standard,499,38,92,Romance,2,5,34,2,2,11,6,Yes,No,Middle Aged
CUST17301,Male,24 ,Australia,Standard,499,55,37,Sci-Fi,2,5,46,3,0,66,7,Yes,No,Young
CUST17302,Male,66 ,India,Basic,199,28,25,Drama,4,2,40,1,2,70,7,No,No,Senior
CUST17303,Female,70 ,USA,Basic,199,39,39,Documentary,2,3,25,8,3,66,5,Yes,Yes,Senior
CUST17304,Male,54 ,India,Standard,499,42,25,Documentary,5,2,19,0,4,89,1,Yes,Yes,Middle Aged
CUST17305,Male,46 ,Australia,Basic,199,69,52,Thriller,5,3,35,2,5,116,2,Yes,Yes,Middle Aged
CUST17306,Male,34 ,Germany,Basic,199,5,12,Thriller,1,4,37,0,0,22,9,Yes,No,Adult
CUST17307,Male,19 ,India,Standard,499,44,68,Horror,4,4,4,6,5,112,4,No,Yes,Young
CUST17308,Male,51 ,USA,Premium,649,72,22,Drama,5,4,3,4,2,46,6,No,No,Middle Aged
CUST17309,Female,23 ,USA,Standard,499,66,59,Thriller,3,5,14,0,0,52,2,Yes,Yes,Young
CUST17310,Male,52 ,USA,Premium,649,4,49,Sci-Fi,4,1,4,6,1,7,9,Yes,No,Middle Aged
CUST17311,Male,18 ,Brazil,Basic,199,71,94,Documentary,1,2,22,7,0,117,2,Yes,Yes,Young
CUST17312,Male,66 ,Japan,Basic,199,63,55,Horror,3,5,18,4,1,54,4,Yes,Yes,Senior
CUST17313,Male,54 ,Japan,Basic,199,34,60,Thriller,4,3,33,1,0,22,5,Yes,No,Middle Aged
CUST17314,Male,62 ,Australia,Standard,499,53,104,Sci-Fi,2,1,8,2,5,70,5,Yes,Yes,Senior
CUST17315,Male,60 ,Germany,Basic,199,34,42,Thriller,3,3,32,2,0,41,5,No,No,Senior
CUST17316,Male,44 ,South Korea,Premium,649,59,95,Thriller,5,1,16,1,1,90,8,Yes,No,Middle Aged
CUST17317,Male,56 ,Canada,Basic,199,46,16,Horror,1,4,0,6,5,59,4,Yes,Yes,Senior
CUST17318,Female,51 ,UK,Basic,199,33,34,Action,2,1,14,0,5,39,3,Yes,Yes,Middle Aged
CUST17319,Male,29 ,Canada,Premium,649,55,27,Drama,4,1,36,1,0,62,5,Yes,No,Adult
CUST17320,Female,63 ,Canada,Premium,649,61,55,Horror,4,5,38,5,0,21,1,Yes,No,Senior
CUST17321,Male,41 ,Japan,Basic,199,44,65,Horror,2,2,40,3,2,53,6,Yes,No,Middle Aged
CUST17322,Male,48 ,Canada,Standard,499,40,43,Drama,1,5,49,1,0,66,4,No,Yes,Middle Aged
CUST17323,Female,69 ,Australia,Premium,649,22,45,Drama,3,4,3,1,3,67,8,No,Yes,Senior
CUST17324,Male,59 ,India,Standard,499,22,29,Sci-Fi,1,4,2,1,5,89,8,Yes,Yes,Senior
CUST17325,Female,61 ,Japan,Basic,199,57,14,Action,3,3,50,4,3,42,10,No,Yes,Senior
CUST17326,Male,21 ,USA,Standard,499,56,44,Sci-Fi,3,2,24,0,4,48,5,Yes,Yes,Young
CUST17327,Male,59 ,USA,Basic,199,25,54,Comedy,3,2,26,0,2,35,1,No,Yes,Senior
CUST17328,Female,23 ,France,Basic,199,2,75,Horror,4,1,25,1,5,31,7,Yes,No,Young
CUST17329,Male,38 ,Canada,Standard,499,57,12,Horror,3,4,43,7,4,2,4,Yes,Yes,Adult
CUST17330,Female,67 ,UK,Premium,649,13,16,Drama,2,3,31,1,1,112,7,No,No,Senior
CUST17331,Male,32 ,USA,Standard,499,36,63,Drama,4,5,36,2,4,113,3,Yes,Yes,Adult
CUST17332,Female,70 ,Germany,Premium,649,42,46,Drama,5,2,6,3,0,100,1,No,Yes,Senior
CUST17333,Female,54 ,India,Standard,499,12,46,Romance,5,4,49,7,5,71,3,Yes,Yes,Middle Aged
CUST17334,Female,26 ,USA,Standard,499,4,55,Drama,5,4,23,4,0,65,2,Yes,Yes,Adult
CUST17335,Female,22 ,Canada,Basic,199,39,0,Thriller,4,5,45,7,5,89,10,Yes,Yes,Young
CUST17336,Male,48 ,Canada,Basic,199,58,67,Romance,1,2,34,5,2,32,9,No,No,Middle Aged
CUST17337,Female,44 ,South Korea,Basic,199,12,28,Sci-Fi,2,2,39,6,0,27,3,No,Yes,Middle Aged
CUST17338,Female,39 ,USA,Premium,649,34,38,Thriller,2,1,40,2,0,51,8,Yes,No,Adult
CUST17339,Male,30 ,South Korea,Standard,499,33,64,Sci-Fi,1,3,11,1,2,38,9,No,No,Adult
CUST17340,Female,30 ,Australia,Standard,499,38,67,Horror,4,5,18,1,1,3,8,No,No,Adult
CUST17341,Female,46 ,Japan,Premium,649,44,31,Drama,4,1,19,6,3,57,4,No,Yes,Middle Aged
CUST17342,Female,54 ,UK,Standard,499,33,51,Comedy,2,5,31,7,5,48,4,Yes,Yes,Middle Aged
CUST17343,Female,59 ,South Korea,Standard,499,40,59,Comedy,3,2,46,7,0,13,10,Yes,No,Senior
CUST17344,Female,22 ,USA,Basic,199,36,73,Sci-Fi,1,5,49,6,0,22,5,Yes,No,Young
CUST17345,Female,32 ,USA,Standard,499,17,51,Drama,4,3,19,8,1,120,3,Yes,Yes,Adult
CUST17346,Male,27 ,France,Premium,649,57,52,Thriller,5,4,46,3,1,98,6,Yes,No,Adult
CUST17347,Female,44 ,USA,Premium,649,4,34,Thriller,4,3,7,0,3,0,3,Yes,Yes,Middle Aged
CUST17348,Female,55 ,France,Standard,499,13,64,Drama,4,2,7,8,2,94,5,Yes,No,Middle Aged
CUST17349,Male,51 ,India,Premium,649,48,44,Action,2,4,6,7,2,114,3,Yes,Yes,Middle Aged
CUST17350,Female,40 ,South Korea,Basic,199,52,26,Drama,4,3,31,5,3,64,10,Yes,Yes,Adult
CUST17351,Female,48 ,USA,Premium,649,64,18,Thriller,3,3,32,0,5,79,3,Yes,Yes,Middle Aged
CUST17352,Male,55 ,Australia,Premium,649,13,18,Romance,4,5,3,1,1,50,1,No,Yes,Middle Aged
CUST17353,Male,49 ,France,Premium,649,31,49,Romance,3,1,41,2,0,13,8,Yes,No,Middle Aged
CUST17354,Female,38 ,India,Standard,499,54,57,Horror,1,2,30,4,4,41,7,No,No,Adult
CUST17355,Male,31 ,UK,Basic,199,11,34,Thriller,5,5,16,1,0,65,10,Yes,No,Adult
CUST17356,Female,59 ,South Korea,Basic,199,51,7,Comedy,2,1,27,4,5,19,1,Yes,Yes,Senior
CUST17357,Male,22 ,India,Premium,649,12,53,Documentary,3,2,33,6,5,84,1,No,Yes,Young
CUST17358,Male,39 ,Australia,Standard,499,6,55,Action,2,2,37,4,2,61,9,Yes,No,Adult
CUST17359,Male,42 ,Germany,Premium,649,29,45,Horror,4,2,32,5,0,47,10,Yes,No,Middle Aged
CUST17360,Male,52 ,USA,Premium,649,58,48,Horror,3,3,19,2,5,11,6,Yes,No,Middle Aged
CUST17361,Male,23 ,UK,Standard,499,21,60,Romance,3,4,26,7,0,32,4,Yes,No,Young
CUST17362,Male,26 ,Brazil,Basic,199,72,49,Comedy,1,4,25,7,3,46,1,No,Yes,Adult
CUST17363,Female,47 ,Japan,Basic,199,11,12,Romance,2,3,27,1,4,115,1,No,Yes,Middle Aged
CUST17364,Male,48 ,Canada,Basic,199,32,52,Thriller,3,3,33,5,4,74,9,Yes,Yes,Middle Aged
CUST17365,Female,28 ,Japan,Basic,199,51,25,Comedy,4,1,24,8,5,113,4,No,Yes,Adult
CUST17366,Male,37 ,Japan,Basic,199,34,60,Romance,3,3,5,3,0,114,2,No,Yes,Adult
CUST17367,Male,19 ,Japan,Premium,649,14,41,Documentary,2,3,22,6,0,72,2,No,Yes,Young
CUST17368,Female,46 ,France,Standard,499,21,58,Comedy,2,1,2,5,4,92,3,No,Yes,Middle Aged
CUST17369,Male,44 ,Canada,Standard,499,32,79,Thriller,2,1,37,6,2,35,6,Yes,No,Middle Aged
CUST17370,Female,33 ,France,Standard,499,48,65,Documentary,1,5,40,2,3,107,6,Yes,Yes,Adult
CUST17371,Male,18 ,South Korea,Standard,499,11,37,Action,3,5,44,1,1,84,3,Yes,Yes,Young
CUST17372,Male,59 ,UK,Standard,499,24,62,Sci-Fi,2,4,11,4,0,17,3,No,Yes,Senior
CUST17373,Male,31 ,South Korea,Basic,199,63,38,Horror,2,1,12,0,3,1,10,No,No,Adult
CUST17374,Male,67 ,France,Basic,199,49,71,Sci-Fi,4,5,33,4,4,27,4,Yes,Yes,Senior
CUST17375,Male,43 ,Brazil,Premium,649,51,65,Thriller,4,4,8,6,1,69,3,Yes,Yes,Middle Aged
CUST17376,Female,29 ,France,Premium,649,42,53,Romance,2,5,50,7,0,85,4,No,Yes,Adult
CUST17377,Female,70 ,Australia,Basic,199,46,44,Sci-Fi,5,5,24,4,5,89,2,No,Yes,Senior
CUST17378,Female,38 ,USA,Basic,199,28,47,Romance,3,5,11,5,2,72,2,Yes,Yes,Adult
CUST17379,Male,29 ,South Korea,Basic,199,28,46,Thriller,2,1,22,0,4,14,9,Yes,No,Adult
CUST17380,Male,61 ,Australia,Premium,649,60,59,Comedy,1,5,43,3,1,58,1,Yes,Yes,Senior
CUST17381,Male,58 ,USA,Standard,499,4,49,Horror,1,3,44,1,2,43,3,No,Yes,Senior
CUST17382,Male,67 ,Australia,Basic,199,2,35,Action,2,2,8,2,5,77,3,No,Yes,Senior
CUST17383,Female,35 ,UK,Standard,499,62,49,Documentary,3,1,47,3,4,31,9,Yes,No,Adult
CUST17384,Male,40 ,USA,Standard,499,29,21,Horror,4,2,15,5,4,51,4,No,Yes,Adult
CUST17385,Male,69 ,Canada,Basic,199,47,36,Drama,3,5,6,1,0,66,4,No,Yes,Senior
CUST17386,Female,25 ,Australia,Standard,499,20,62,Action,1,2,5,2,0,22,6,Yes,No,Adult
CUST17387,Female,22 ,Brazil,Standard,499,52,49,Horror,1,4,7,7,2,118,9,No,No,Young
CUST17388,Female,39 ,India,Basic,199,39,46,Romance,4,4,32,1,2,116,4,Yes,Yes,Adult
CUST17389,Female,34 ,Australia,Premium,649,7,42,Horror,4,2,5,0,3,118,4,Yes,Yes,Adult
CUST17390,Male,69 ,South Korea,Standard,499,42,64,Action,4,1,35,7,3,92,6,Yes,Yes,Senior
CUST17391,Male,45 ,UK,Standard,499,13,87,Thriller,5,2,12,6,4,4,8,Yes,No,Middle Aged
CUST17392,Female,42 ,USA,Premium,649,33,36,Thriller,2,5,8,2,1,50,1,Yes,Yes,Middle Aged
CUST17393,Male,26 ,Brazil,Standard,499,19,56,Thriller,1,1,49,5,4,97,5,No,Yes,Adult
CUST17394,Female,66 ,India,Standard,499,19,15,Documentary,2,4,1,0,1,109,6,Yes,No,Senior
CUST17395,Male,20 ,Japan,Standard,499,29,21,Drama,1,2,25,1,4,117,2,No,Yes,Young
CUST17396,Male,43 ,Australia,Standard,499,14,48,Thriller,5,1,25,0,1,32,9,No,No,Middle Aged
CUST17397,Male,38 ,France,Premium,649,56,63,Thriller,4,1,28,6,5,46,1,No,Yes,Adult
CUST17398,Female,64 ,USA,Basic,199,63,69,Romance,4,4,46,3,3,17,8,No,No,Senior
CUST17399,Male,19 ,India,Basic,199,65,79,Documentary,2,3,14,8,3,39,1,Yes,Yes,Young
CUST17400,Male,44 ,Germany,Standard,499,37,28,Drama,3,4,2,1,4,114,3,Yes,Yes,Middle Aged
CUST17401,Male,66 ,South Korea,Basic,199,30,26,Documentary,1,4,48,7,0,17,2,No,Yes,Senior
CUST17402,Female,38 ,UK,Standard,499,12,9,Thriller,1,4,39,6,4,61,10,No,Yes,Adult
CUST17403,Male,21 ,France,Standard,499,8,43,Sci-Fi,4,4,20,2,4,89,7,Yes,Yes,Young
CUST17404,Male,51 ,South Korea,Standard,499,18,69,Romance,2,1,11,3,2,56,4,Yes,Yes,Middle Aged
CUST17405,Male,37 ,Germany,Basic,199,36,65,Comedy,2,4,47,5,0,89,2,Yes,Yes,Adult
CUST17406,Female,30 ,Germany,Basic,199,15,27,Thriller,2,1,10,1,2,75,5,Yes,No,Adult
CUST17407,Male,25 ,Canada,Basic,199,45,51,Comedy,5,4,9,8,5,116,10,No,Yes,Adult
CUST17408,Female,33 ,South Korea,Premium,649,39,71,Action,3,3,24,8,5,34,5,No,No,Adult
CUST17409,Male,32 ,Germany,Premium,649,57,45,Romance,1,5,7,8,0,37,9,No,No,Adult
CUST17410,Male,64 ,Japan,Basic,199,19,27,Horror,2,4,27,5,2,58,4,Yes,Yes,Senior
CUST17411,Male,33 ,Australia,Standard,499,14,4,Documentary,4,2,13,7,4,7,9,Yes,Yes,Adult
CUST17412,Male,67 ,Brazil,Basic,199,37,28,Action,5,1,31,2,2,31,9,Yes,No,Senior
CUST17413,Female,25 ,France,Premium,649,27,22,Thriller,4,5,35,7,1,90,5,No,No,Adult
CUST17414,Female,44 ,Australia,Premium,649,54,88,Romance,5,3,49,1,1,3,10,No,No,Middle Aged
CUST17415,Female,53 ,UK,Basic,199,28,60,Documentary,3,5,18,1,0,64,2,Yes,Yes,Middle Aged
CUST17416,Female,44 ,France,Basic,199,61,43,Drama,4,4,19,5,2,37,8,Yes,No,Middle Aged
CUST17417,Female,51 ,South Korea,Basic,199,11,45,Drama,5,3,26,1,2,118,8,Yes,No,Middle Aged
CUST17418,Male,65 ,South Korea,Standard,499,14,17,Drama,4,2,23,4,0,51,9,No,No,Senior
CUST17419,Male,29 ,Canada,Standard,499,64,41,Comedy,2,2,39,1,1,92,5,Yes,No,Adult
CUST17420,Female,32 ,UK,Basic,199,18,21,Comedy,2,2,0,4,0,116,4,Yes,Yes,Adult
CUST17421,Male,68 ,South Korea,Standard,499,63,36,Sci-Fi,1,3,43,7,5,13,3,No,Yes,Senior
CUST17422,Male,28 ,Brazil,Premium,649,65,25,Thriller,2,2,46,7,5,60,5,No,Yes,Adult
CUST17423,Male,29 ,France,Basic,199,20,52,Romance,3,2,19,5,0,48,5,No,No,Adult
CUST17424,Male,57 ,Australia,Premium,649,41,44,Drama,2,4,0,3,0,77,10,Yes,No,Senior
CUST17425,Male,46 ,France,Standard,499,52,19,Drama,4,4,22,3,0,59,4,No,Yes,Middle Aged
CUST17426,Female,60 ,India,Basic,199,48,9,Thriller,4,1,23,1,4,25,7,Yes,Yes,Senior
CUST17427,Female,44 ,South Korea,Basic,199,13,65,Documentary,5,2,31,5,4,52,8,No,Yes,Middle Aged
CUST17428,Female,41 ,Brazil,Standard,499,20,41,Horror,4,5,34,1,1,117,4,No,Yes,Middle Aged
CUST17429,Male,27 ,Canada,Premium,649,64,44,Sci-Fi,1,5,20,0,5,82,3,No,Yes,Adult
CUST17430,Female,42 ,India,Standard,499,31,64,Thriller,5,1,8,4,5,36,10,No,No,Middle Aged
CUST17431,Female,26 ,France,Premium,649,7,28,Thriller,4,2,37,1,1,100,7,No,No,Adult
CUST17432,Male,68 ,UK,Standard,499,40,75,Thriller,3,5,27,4,1,85,5,No,No,Senior
CUST17433,Male,63 ,Canada,Standard,499,18,54,Thriller,3,4,38,4,1,36,6,Yes,No,Senior
CUST17434,Female,70 ,USA,Standard,499,72,43,Romance,2,1,35,2,1,1,2,Yes,No,Senior
CUST17435,Female,39 ,USA,Basic,199,43,28,Sci-Fi,5,1,42,8,4,42,2,Yes,Yes,Adult
CUST17436,Male,58 ,South Korea,Basic,199,7,42,Thriller,1,5,30,1,0,88,2,Yes,Yes,Senior
CUST17437,Female,52 ,Australia,Premium,649,70,47,Comedy,3,4,49,3,2,47,5,No,No,Middle Aged
CUST17438,Male,32 ,Germany,Basic,199,18,56,Horror,1,2,31,2,3,5,8,Yes,No,Adult
CUST17439,Male,55 ,Brazil,Standard,499,3,65,Documentary,5,5,32,1,5,69,5,No,Yes,Middle Aged
CUST17440,Female,61 ,South Korea,Basic,199,49,36,Sci-Fi,3,2,16,6,4,57,5,No,Yes,Senior
CUST17441,Male,62 ,UK,Standard,499,27,47,Drama,3,1,12,1,4,51,6,No,Yes,Senior
CUST17442,Female,40 ,France,Basic,199,47,36,Comedy,2,3,10,5,4,14,9,No,No,Adult
CUST17443,Female,29 ,Australia,Standard,499,50,76,Thriller,1,3,2,5,5,75,5,Yes,Yes,Adult
CUST17444,Male,48 ,France,Basic,199,34,64,Horror,4,2,40,1,4,20,4,No,Yes,Middle Aged
CUST17445,Female,65 ,South Korea,Standard,499,60,41,Documentary,2,5,37,5,5,118,9,Yes,Yes,Senior
CUST17446,Male,47 ,UK,Basic,199,31,53,Romance,4,3,6,4,2,99,4,No,Yes,Middle Aged
CUST17447,Female,39 ,Australia,Premium,649,65,65,Action,5,2,1,5,0,77,4,No,Yes,Adult
CUST17448,Male,64 ,South Korea,Basic,199,19,48,Drama,1,3,36,3,2,79,3,No,Yes,Senior
CUST17449,Female,69 ,Australia,Standard,499,29,41,Documentary,3,1,22,0,5,73,3,Yes,Yes,Senior
CUST17450,Male,54 ,Germany,Standard,499,15,55,Documentary,5,2,29,1,5,83,8,No,Yes,Middle Aged
CUST17451,Male,30 ,USA,Premium,649,9,45,Drama,3,1,30,2,4,81,10,Yes,Yes,Adult
CUST17452,Female,32 ,Germany,Premium,649,11,44,Drama,3,3,50,4,2,1,3,Yes,No,Adult
CUST17453,Male,53 ,Canada,Standard,499,48,11,Sci-Fi,2,4,9,0,4,101,5,No,Yes,Middle Aged
CUST17454,Female,27 ,Australia,Standard,499,54,31,Documentary,2,5,34,0,1,15,1,No,Yes,Adult
CUST17455,Male,40 ,Japan,Standard,499,62,22,Comedy,1,4,25,6,0,52,5,No,No,Adult
CUST17456,Male,46 ,South Korea,Standard,499,26,27,Thriller,5,1,34,6,4,45,1,No,Yes,Middle Aged
CUST17457,Male,40 ,India,Premium,649,68,68,Thriller,4,4,40,6,4,49,4,No,Yes,Adult
CUST17458,Male,63 ,South Korea,Basic,199,40,52,Comedy,2,1,49,3,0,84,7,No,No,Senior
CUST17459,Male,45 ,Japan,Basic,199,51,22,Sci-Fi,1,4,35,2,0,69,7,Yes,No,Middle Aged
CUST17460,Male,45 ,South Korea,Premium,649,49,21,Drama,3,5,17,2,1,22,10,No,No,Middle Aged
CUST17461,Female,24 ,USA,Standard,499,4,61,Sci-Fi,4,3,1,8,1,78,9,No,No,Young
CUST17462,Female,37 ,Canada,Basic,199,4,45,Thriller,2,1,41,0,1,6,5,No,No,Adult
CUST17463,Female,70 ,South Korea,Standard,499,49,56,Comedy,4,4,22,4,4,5,9,No,No,Senior
CUST17464,Male,37 ,UK,Basic,199,51,45,Comedy,4,4,26,7,4,15,2,Yes,Yes,Adult
CUST17465,Male,49 ,Canada,Premium,649,3,71,Action,3,4,25,2,5,101,9,No,Yes,Middle Aged
CUST17466,Male,52 ,South Korea,Standard,499,26,2,Action,1,2,12,7,2,106,10,No,Yes,Middle Aged
CUST17467,Male,23 ,UK,Standard,499,52,48,Action,2,4,46,3,2,115,3,Yes,Yes,Young
CUST17468,Male,62 ,Germany,Standard,499,22,33,Drama,4,3,44,6,5,60,3,No,Yes,Senior
CUST17469,Male,23 ,France,Standard,499,16,68,Thriller,2,3,4,6,1,94,2,Yes,Yes,Young
CUST17470,Female,70 ,UK,Basic,199,34,21,Documentary,2,2,9,3,3,51,9,No,Yes,Senior
CUST17471,Female,44 ,South Korea,Premium,649,1,32,Documentary,4,2,4,5,4,30,10,Yes,No,Middle Aged
CUST17472,Male,36 ,Australia,Standard,499,16,74,Horror,3,5,6,2,4,102,1,Yes,Yes,Adult
CUST17473,Male,45 ,Brazil,Basic,199,31,43,Sci-Fi,5,4,23,4,5,85,2,Yes,Yes,Middle Aged
CUST17474,Male,26 ,Japan,Premium,649,59,35,Documentary,1,3,47,1,2,86,4,Yes,Yes,Adult
CUST17475,Female,58 ,India,Standard,499,6,55,Romance,4,5,32,7,0,94,6,No,No,Senior
CUST17476,Male,57 ,USA,Standard,499,30,54,Comedy,5,5,37,2,3,60,7,Yes,Yes,Senior
CUST17477,Female,25 ,South Korea,Standard,499,38,52,Drama,5,4,11,0,3,97,1,Yes,Yes,Adult
CUST17478,Female,66 ,USA,Basic,199,6,41,Horror,4,4,28,1,0,50,8,Yes,No,Senior
CUST17479,Female,51 ,UK,Basic,199,41,9,Comedy,3,1,9,6,5,91,1,No,Yes,Middle Aged
CUST17480,Male,48 ,Australia,Premium,649,12,58,Documentary,2,5,10,0,2,23,1,Yes,No,Middle Aged
CUST17481,Female,36 ,Germany,Basic,199,64,29,Documentary,5,2,24,4,3,42,5,No,No,Adult
CUST17482,Female,31 ,Brazil,Standard,499,43,47,Thriller,4,4,12,7,2,1,3,Yes,No,Adult
CUST17483,Male,44 ,USA,Premium,649,14,27,Thriller,5,1,9,6,5,22,5,No,No,Middle Aged
CUST17484,Male,33 ,Brazil,Premium,649,11,69,Documentary,4,1,12,2,2,79,1,Yes,Yes,Adult
CUST17485,Female,44 ,Japan,Basic,199,29,56,Romance,3,5,0,2,4,21,8,Yes,No,Middle Aged
CUST17486,Female,53 ,Germany,Basic,199,23,62,Romance,4,3,11,1,4,72,3,Yes,Yes,Middle Aged
CUST17487,Male,65 ,Canada,Basic,199,42,27,Romance,2,1,9,3,5,103,7,No,Yes,Senior
CUST17488,Male,42 ,South Korea,Premium,649,48,53,Drama,2,1,44,6,3,62,9,No,Yes,Middle Aged
CUST17489,Male,25 ,USA,Basic,199,36,21,Action,3,5,15,5,0,14,5,Yes,No,Adult
CUST17490,Male,59 ,UK,Standard,499,50,55,Documentary,2,3,39,7,2,108,8,Yes,No,Senior
CUST17491,Female,19 ,Australia,Premium,649,54,71,Thriller,1,3,26,7,4,36,5,Yes,No,Young
CUST17492,Female,65 ,India,Standard,499,3,1,Horror,5,3,2,8,5,19,9,No,Yes,Senior
CUST17493,Female,56 ,Canada,Standard,499,51,62,Action,4,2,18,6,5,32,1,No,Yes,Senior
CUST17494,Male,70 ,USA,Basic,199,65,39,Documentary,1,4,42,6,4,118,2,Yes,Yes,Senior
CUST17495,Female,26 ,France,Basic,199,20,58,Action,2,2,14,6,3,21,2,No,Yes,Adult
CUST17496,Female,30 ,UK,Basic,199,67,55,Comedy,1,2,50,6,2,58,4,Yes,Yes,Adult
CUST17497,Male,44 ,Germany,Standard,499,9,85,Romance,5,2,43,4,3,8,4,Yes,Yes,Middle Aged
CUST17498,Male,37 ,Japan,Basic,199,33,56,Action,5,5,27,7,2,72,10,No,No,Adult
CUST17499,Male,60 ,UK,Standard,499,1,47,Sci-Fi,2,5,18,3,4,62,5,No,Yes,Senior
CUST17500,Male,20 ,South Korea,Basic,199,48,53,Horror,1,5,42,2,2,4,8,Yes,No,Young
CUST17501,Male,22 ,Japan,Basic,199,60,31,Documentary,2,1,49,7,4,6,3,No,Yes,Young
CUST17502,Male,59 ,India,Premium,649,39,10,Comedy,2,3,41,1,1,107,3,Yes,Yes,Senior
CUST17503,Female,70 ,South Korea,Basic,199,37,73,Drama,2,3,49,2,1,78,4,Yes,Yes,Senior
CUST17504,Male,44 ,Japan,Basic,199,29,0,Drama,4,4,31,6,0,22,9,No,No,Middle Aged
CUST17505,Male,54 ,Canada,Premium,649,7,46,Documentary,4,2,18,2,3,104,4,No,Yes,Middle Aged
CUST17506,Male,36 ,South Korea,Basic,199,66,26,Sci-Fi,1,1,30,1,3,23,1,Yes,Yes,Adult
CUST17507,Male,23 ,Canada,Premium,649,20,17,Documentary,3,1,31,1,0,105,3,No,Yes,Young
CUST17508,Female,19 ,Japan,Premium,649,42,39,Sci-Fi,5,2,8,7,2,49,7,Yes,No,Young
CUST17509,Female,58 ,USA,Standard,499,38,36,Romance,2,3,13,4,3,31,7,No,No,Senior
CUST17510,Female,22 ,France,Basic,199,51,36,Documentary,2,4,0,4,1,39,2,Yes,No,Young
CUST17511,Male,24 ,India,Basic,199,53,90,Sci-Fi,5,2,36,1,1,74,9,Yes,No,Young
CUST17512,Female,57 ,South Korea,Basic,199,15,58,Romance,5,2,9,4,4,71,8,Yes,Yes,Senior
CUST17513,Male,43 ,Japan,Standard,499,30,7,Sci-Fi,2,5,42,5,1,112,8,Yes,Yes,Middle Aged
CUST17514,Male,58 ,Canada,Premium,649,2,28,Documentary,4,4,38,3,2,118,1,Yes,Yes,Senior
CUST17515,Male,33 ,Brazil,Basic,199,68,24,Comedy,1,4,32,7,5,28,3,Yes,Yes,Adult
CUST17516,Female,44 ,France,Basic,199,27,72,Sci-Fi,2,5,7,1,0,57,1,No,Yes,Middle Aged
CUST17517,Female,28 ,Canada,Premium,649,17,51,Documentary,3,3,30,2,1,20,2,Yes,No,Adult
CUST17518,Female,31 ,Germany,Premium,649,32,20,Sci-Fi,4,2,15,0,3,97,2,Yes,Yes,Adult
CUST17519,Female,43 ,Brazil,Basic,199,70,53,Action,3,1,37,0,2,36,10,Yes,No,Middle Aged
CUST17520,Female,20 ,Brazil,Standard,499,10,31,Sci-Fi,4,3,8,0,5,107,9,No,Yes,Young
CUST17521,Male,48 ,India,Basic,199,1,47,Horror,4,3,49,4,0,102,4,No,Yes,Middle Aged
CUST17522,Female,39 ,India,Basic,199,15,66,Romance,1,3,13,6,2,46,10,No,No,Adult
CUST17523,Female,30 ,India,Standard,499,71,66,Comedy,3,5,11,6,3,89,7,No,Yes,Adult
CUST17524,Male,33 ,India,Basic,199,20,61,Thriller,5,4,38,6,5,70,2,Yes,Yes,Adult
CUST17525,Female,26 ,Canada,Standard,499,29,57,Drama,4,1,38,2,1,49,1,No,Yes,Adult
CUST17526,Female,68 ,Germany,Basic,199,45,66,Romance,5,5,18,7,5,63,10,Yes,Yes,Senior
CUST17527,Male,55 ,Germany,Basic,199,72,74,Romance,1,5,0,5,3,51,3,Yes,Yes,Middle Aged
CUST17528,Male,65 ,USA,Standard,499,14,41,Drama,1,1,19,1,0,46,8,No,No,Senior
CUST17529,Female,48 ,Australia,Premium,649,58,35,Action,2,5,13,4,5,34,5,No,No,Middle Aged
CUST17530,Male,63 ,Japan,Premium,649,24,15,Drama,4,2,46,7,0,22,8,Yes,No,Senior
CUST17531,Female,50 ,Japan,Basic,199,53,73,Horror,3,2,13,4,2,60,3,No,Yes,Middle Aged
